id,Tanggal / Waktu Kejadian,Minggu,Bulan,Tahun,Kode Provinsi,Provinsi,Kode Kabupaten,Kabupaten,Kode Jenis Kejadian,Nama Kejadian,Jenis Bencana,is_bencana,Jumlah Kejadian,Meninggal,Hilang,Luka / Sakit,Menderita,Mengungsi,Rumah Rusak Berat,Rumah Rusak Sedang,Rumah Rusak Ringan,Rumah Terendam,Satuan Pendidikan Rusak,Rumah Ibadat Rusak,Fasilitas Pelayanan Kesehatan Rusak,Kantor Rusak,Jembatan Rusak
fe8c5c17-76ea-40b4-8bd7-6cb3b3fa9f2c,2021-12-20 00:01:00.000,51,12,2021,32,Jawa Barat,32.14,Purwakarta,1020,Tanah Longsor,Longsor,True,0.5,0,0,0,0,0,0,0,0,0,0,0,0,2,0
72b96f76-491c-4ace-b7a1-83e5cd33f82e,2021-12-19 17:00:00.000,50,12,2021,32,Jawa Barat,32.02,Sukabumi,1020,Tanah Longsor,Longsor,True,1.0,0,0,1,2,0,0,1,0,0,0,0,0,0,0
c9827cf4-ea85-4f84-a38e-a7b464351378,2021-12-19 00:01:00.000,50,12,2021,32,Jawa Barat,32.11,Sumedang,1020,Tanah Longsor,Longsor,True,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
282cf6e8-ea68-401a-ac65-d469cc6369e8,2021-12-18 02:00:00.000,50,12,2021,32,Jawa Barat,32.01,Bogor,1020,Tanah Longsor,Longsor,True,1.0,0,0,0,5,0,0,1,0,0,0,0,0,0,0
44609171-cd31-4968-84e8-d467966f50d8,2021-12-17 18:30:00.000,50,12,2021,32,Jawa Barat,32.14,Purwakarta,1010,Banjir,Banjir,True,1.0,0,0,0,100,0,0,0,0,20,0,0,0,0,0
cab2e923-d52c-463c-a278-5b6da31a9666,2021-12-17 13:30:00.000,50,12,2021,32,Jawa Barat,32.01,Bogor,1020,Tanah Longsor,Longsor,True,0.3333333333333333,0,0,0,12,0,0,0,1,0,0,0,0,0,0
e4e0862f-7cbd-426c-848a-171db769d5ef,2021-12-17 12:30:00.000,50,12,2021,32,Jawa Barat,32.01,Bogor,1020,Tanah Longsor,Longsor,True,0.3333333333333333,0,0,0,26,0,0,0,0,0,0,0,0,0,0
2b9606f2-f1ea-4b71-b983-c4ac00ebcd96,2021-12-17 00:01:00.000,50,12,2021,32,Jawa Barat,32.01,Bogor,1020,Tanah Longsor,Longsor,True,0.3333333333333333,0,0,0,5,0,0,0,0,0,0,0,0,0,0
e97ea95b-f2a0-410a-b00a-7541495a0d5d,2021-12-17 00:01:00.000,50,12,2021,32,Jawa Barat,32.05,Garut,1020,Tanah Longsor,Longsor,True,1.0,0,0,0,0,0,0,0,0,0,2,0,1,0,0
6623e9a3-907d-4a30-a7a5-36e2491bd3ff,2021-12-16 23:00:00.000,50,12,2021,32,Jawa Barat,32.04,Bandung,1020,Tanah Longsor,Longsor,True,1.0,0,0,0,0,4,0,0,1,0,0,0,0,0,0
a50b7174-c72f-4128-89c6-0435dfbd506d,2021-12-16 16:00:00.000,50,12,2021,32,Jawa Barat,32.01,Bogor,1020,Tanah Longsor,Longsor,True,0.25,0,0,0,6,0,0,0,0,0,0,0,0,0,0
3415f0c1-ed83-4587-82f6-2b6460426fb2,2021-12-16 16:00:00.000,50,12,2021,32,Jawa Barat,32.01,Bogor,1013,Banjir dan Tanah Longsor,Banjir,True,1.0,0,0,0,28,0,0,1,4,0,0,0,0,0,0
ecd126d4-bb89-43bd-aae5-4d30aaf4c864,2021-12-16 15:30:00.000,50,12,2021,32,Jawa Barat,32.01,Bogor,1020,Tanah Longsor,Longsor,True,0.25,0,0,0,26,0,0,1,0,0,0,0,0,0,0
e3a73dc3-243e-45be-b1e4-5a0210487f6e,2021-12-16 12:30:00.000,50,12,2021,32,Jawa Barat,32.01,Bogor,1020,Tanah Longsor,Longsor,True,0.25,0,0,0,4,0,0,0,0,0,0,0,0,0,0
9deee197-a2f0-42d8-be62-beb178e6d5e6,2021-12-16 00:01:00.000,50,12,2021,32,Jawa Barat,32.01,Bogor,1020,Tanah Longsor,Longsor,True,0.25,0,0,0,5,0,0,0,1,0,0,0,0,0,0
5a04a219-2ca3-4b8e-84d8-73d3906b9965,2021-12-16 00:01:00.000,50,12,2021,32,Jawa Barat,32.02,Sukabumi,1020,Tanah Longsor,Longsor,True,1.0,0,0,0,4,0,0,0,1,0,0,0,0,0,0
bd7ad0cc-5370-4268-a435-959f89270891,2021-12-16 00:01:00.000,50,12,2021,32,Jawa Barat,32.11,Sumedang,1020,Tanah Longsor,Longsor,True,1.0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
88a66eaa-e637-4d88-b1ce-421d38b171fc,2021-12-16 00:01:00.000,50,12,2021,32,Jawa Barat,32.14,Purwakarta,1020,Tanah Longsor,Longsor,True,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1b49994c-7b74-4706-839e-f82e492663ec,2021-12-16 00:01:00.000,50,12,2021,32,Jawa Barat,32.14,Purwakarta,1020,Tanah Longsor,Longsor,True,0.5,0,0,0,0,0,1,0,10,0,0,0,0,0,0
b8aa3d55-8d4d-4038-b9de-eef016bd000e,2021-12-15 15:10:00.000,50,12,2021,32,Jawa Barat,32.02,Sukabumi,1020,Tanah Longsor,Longsor,True,0.5,0,0,0,17,0,0,0,1,0,0,0,0,0,0
109937de-d3df-4bcb-b884-18fcec390302,2021-12-15 09:55:00.000,50,12,2021,32,Jawa Barat,32.15,Karawang,1010,Banjir,Banjir,True,1.0,0,0,0,108,0,0,0,0,25,0,0,0,0,0
af058090-b648-4ec6-9dec-dac5c467141e,2021-12-15 00:01:00.000,50,12,2021,32,Jawa Barat,32.02,Sukabumi,1020,Tanah Longsor,Longsor,True,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0
483960a3-392e-49dc-91ea-d7c60195cff0,2021-12-15 00:01:00.000,50,12,2021,32,Jawa Barat,32.05,Garut,1020,Tanah Longsor,Longsor,True,1.0,0,0,0,19,0,0,0,4,0,0,0,0,0,0
a951f668-203e-4b78-a6eb-b3105b44f136,2021-12-14 17:30:00.000,50,12,2021,32,Jawa Barat,32.01,Bogor,1020,Tanah Longsor,Longsor,True,1.0,0,0,0,16,0,0,1,2,0,1,0,0,0,0
fa8d4a91-ac0a-4566-8645-8ee0d811a730,2021-12-13 13:00:00.000,50,12,2021,32,Jawa Barat,32.01,Bogor,1020,Tanah Longsor,Longsor,True,1.0,0,0,0,4,0,0,0,1,0,0,0,0,0,0
45f52e6e-f08e-42b5-b784-c5e5f48fa360,2021-12-12 22:00:00.000,49,12,2021,32,Jawa Barat,32.16,Bekasi,1010,Banjir,Banjir,True,0.5,0,0,0,750,0,0,0,0,150,0,0,0,0,0
0bc50a46-0eb5-4427-9967-dc7acd704acf,2021-12-12 05:00:00.000,49,12,2021,32,Jawa Barat,32.16,Bekasi,1010,Banjir,Banjir,True,0.5,0,0,0,1324,30,0,0,0,311,0,0,0,0,0
7ba695bb-7bd4-4121-93b9-b762321d2afa,2021-12-12 00:01:00.000,49,12,2021,32,Jawa Barat,32.13,Subang,1020,Tanah Longsor,Longsor,True,1.0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
dc1d244f-0412-4039-9d83-9f5bc7a3602c,2021-12-11 17:00:00.000,49,12,2021,32,Jawa Barat,32.17,Bandung Barat,1020,Tanah Longsor,Longsor,True,1.0,0,0,0,63,0,0,1,3,0,0,0,0,0,0
ea089594-d0f4-4de2-9c06-602b7e65b0bc,2021-12-11 16:30:00.000,49,12,2021,32,Jawa Barat,32.15,Karawang,1010,Banjir,Banjir,True,0.5,0,0,0,1102,0,0,0,0,227,0,0,0,0,0
030296f6-ec02-4dc8-aa73-b1cc0f537332,2021-12-11 08:30:00.000,49,12,2021,32,Jawa Barat,32.15,Karawang,1010,Banjir,Banjir,True,0.5,0,0,0,1008,107,0,0,0,452,0,0,0,0,0
4eb9030d-90cd-4ef1-b646-f1f762a6532c,2021-12-11 00:01:00.000,49,12,2021,32,Jawa Barat,32.04,Bandung,1020,Tanah Longsor,Longsor,True,1.0,0,0,0,20,0,0,0,0,0,0,0,0,0,0
6142c3d7-efc2-4143-b84f-0d824d5416a4,2021-12-10 16:30:00.000,49,12,2021,32,Jawa Barat,32.01,Bogor,1013,Banjir dan Tanah Longsor,Banjir,True,1.0,0,0,0,20,0,0,2,0,3,0,0,0,0,0
b79912b3-c0f6-4471-9c66-466e230e89dd,2021-12-10 16:00:00.000,49,12,2021,32,Jawa Barat,32.04,Bandung,1010,Banjir,Banjir,True,1.0,0,0,0,2717,0,13,0,0,497,0,0,0,0,0
7b00689d-b448-4f18-a5ef-8d4a343f5171,2021-12-10 15:00:00.000,49,12,2021,32,Jawa Barat,32.01,Bogor,1020,Tanah Longsor,Longsor,True,0.3333333333333333,0,0,0,7,0,0,0,2,0,0,0,0,0,0
efa8ccf5-2a85-4e2a-a975-34b113b89907,2021-12-10 15:00:00.000,49,12,2021,32,Jawa Barat,32.01,Bogor,1020,Tanah Longsor,Longsor,True,0.3333333333333333,0,0,0,8,0,0,1,2,0,0,0,0,0,0
c234d341-2cb9-45c5-be73-0ef89e4542e5,2021-12-10 00:01:00.000,49,12,2021,32,Jawa Barat,32.01,Bogor,1020,Tanah Longsor,Longsor,True,0.3333333333333333,0,0,0,31,0,0,0,0,0,0,0,0,0,0
fbd158cb-b441-400c-95f9-5639b292ed86,2021-12-10 00:01:00.000,49,12,2021,32,Jawa Barat,32.02,Sukabumi,1020,Tanah Longsor,Longsor,True,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
bc601cf8-b487-49f5-89a6-6d4e3e8c09e9,2021-12-10 00:01:00.000,49,12,2021,32,Jawa Barat,32.04,Bandung,1020,Tanah Longsor,Longsor,True,1.0,0,0,1,22,0,1,0,0,0,0,0,0,0,0
d341ec27-8ae6-419a-8c04-ebb6a1a05d37,2021-12-09 17:00:00.000,49,12,2021,32,Jawa Barat,32.08,Kuningan,1020,Tanah Longsor,Longsor,True,1.0,0,0,0,4,0,0,0,6,0,0,0,0,0,0
a8aeb1f7-f1d1-4c9d-874b-71560a92c5c2,2021-12-09 16:00:00.000,49,12,2021,32,Jawa Barat,32.01,Bogor,1010,Banjir,Banjir,True,1.0,0,0,0,22,17,0,1,4,0,0,0,0,0,0
9325d388-8a69-4cb4-b0d3-f679ca460f07,2021-12-08 16:00:00.000,49,12,2021,32,Jawa Barat,32.01,Bogor,1010,Banjir,Banjir,True,1.0,0,0,0,22,0,0,1,4,0,0,0,0,0,0
5780b108-924c-496e-a228-c64b1b09f5d4,2021-12-07 14:12:00.000,49,12,2021,32,Jawa Barat,32.01,Bogor,1020,Tanah Longsor,Longsor,True,0.5,0,0,0,25,3,0,1,0,0,0,0,0,0,0
c8f326db-8960-4ee6-935c-cbdd98096ba4,2021-12-07 00:01:00.000,49,12,2021,32,Jawa Barat,32.01,Bogor,1020,Tanah Longsor,Longsor,True,0.5,0,0,0,6,0,0,1,0,0,0,0,0,0,0
42c5dc95-0884-4c26-a8c2-b1bc1ba67b3a,2021-12-06 00:01:00.000,49,12,2021,32,Jawa Barat,32.01,Bogor,1020,Tanah Longsor,Longsor,True,0.5,0,0,0,16,0,1,0,0,0,0,0,0,0,0
98765495-4880-4c3e-a27d-c677d62cec75,2021-12-06 00:01:00.000,49,12,2021,32,Jawa Barat,32.01,Bogor,1020,Tanah Longsor,Longsor,True,0.5,0,0,0,3,0,0,0,0,0,0,0,0,0,0
38475b77-57bd-46d4-914e-24480a1933ff,2021-12-05 00:01:00.000,48,12,2021,32,Jawa Barat,32.02,Sukabumi,1020,Tanah Longsor,Longsor,True,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
dde21a13-b71a-4535-8b93-a2de9a46a98e,2021-12-04 03:00:00.000,48,12,2021,32,Jawa Barat,32.08,Kuningan,1010,Banjir,Banjir,True,1.0,0,0,0,5,0,0,0,0,2,0,0,0,0,0
0c84f87f-5f42-411d-9875-60c519918e7e,2021-12-04 00:01:00.000,48,12,2021,32,Jawa Barat,32.04,Bandung,1020,Tanah Longsor,Longsor,True,1.0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
e7ab9399-5b5b-42fa-baf4-ddcfacc52807,2021-12-03 06:00:00.000,48,12,2021,32,Jawa Barat,32.16,Bekasi,1011,Banjir Rob,Banjir,True,1.0,0,0,0,1835,0,0,0,0,267,0,0,0,0,0
b1c6cf35-0959-42c6-aedb-d905e745c0c1,2021-12-03 00:01:00.000,48,12,2021,32,Jawa Barat,32.01,Bogor,1020,Tanah Longsor,Longsor,True,1.0,0,0,0,4,0,0,0,1,0,0,0,0,0,0
440647a9-33b7-4f7f-a2a8-2d3c6f55d01e,2021-12-03 00:01:00.000,48,12,2021,32,Jawa Barat,32.15,Karawang,1010,Banjir,Banjir,True,0.5,0,0,0,1256,0,0,0,0,214,0,0,0,0,0
99da3825-be95-45e8-8191-94d8182f8411,2021-12-03 00:01:00.000,48,12,2021,32,Jawa Barat,32.15,Karawang,1010,Banjir,Banjir,True,0.5,0,0,0,206,0,0,0,0,185,0,0,0,0,0
55bb557e-c45a-4809-8060-48494e4d196e,2021-12-02 22:00:00.000,48,12,2021,32,Jawa Barat,32.11,Sumedang,1020,Tanah Longsor,Longsor,True,1.0,0,0,0,28,0,1,0,1,0,0,0,0,0,0
0c5762bc-f22d-4832-a04a-c75422b2afa5,2021-12-02 17:30:00.000,48,12,2021,32,Jawa Barat,32.04,Bandung,1013,Banjir dan Tanah Longsor,Banjir,True,1.0,0,0,0,41,9,0,0,0,4,0,0,0,0,0
7883f17c-669c-46b0-b7e0-187f1a1ddba9,2021-12-02 07:00:00.000,48,12,2021,32,Jawa Barat,32.13,Subang,1011,Banjir Rob,Banjir,True,1.0,0,0,0,3380,0,0,0,0,3380,0,0,0,0,0
e9bd2d8c-c40a-4833-97be-d3962297c9ff,2021-12-02 02:30:00.000,48,12,2021,32,Jawa Barat,32.01,Bogor,1020,Tanah Longsor,Longsor,True,1.0,0,0,0,20,0,3,1,0,0,0,0,0,0,0
09e8fe83-f655-46a3-823e-5763e235080f,2021-12-02 00:01:00.000,48,12,2021,32,Jawa Barat,32.02,Sukabumi,1020,Tanah Longsor,Longsor,True,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
94f6abb5-745f-48f8-a1bd-b1e4da0a8c93,2021-12-01 20:00:00.000,48,12,2021,32,Jawa Barat,32.02,Sukabumi,1020,Tanah Longsor,Longsor,True,1.0,0,0,0,30,0,0,0,2,0,0,0,0,0,0
8bd5774c-628a-47fc-bbf0-71802fbac571,2021-11-30 00:01:00.000,48,11,2021,32,Jawa Barat,32.02,Sukabumi,1020,Tanah Longsor,Longsor,True,1.0,0,0,0,4,0,0,1,0,0,0,0,0,0,0
6312ce80-db40-4ed1-8d84-89b3070f0a32,2021-11-29 16:00:00.000,48,11,2021,32,Jawa Barat,32.01,Bogor,1020,Tanah Longsor,Longsor,True,1.0,0,0,1,19,0,0,1,0,0,0,0,0,0,0
9e443c41-aa71-416f-8a66-e4fcbd79100b,2021-11-29 00:01:00.000,48,11,2021,32,Jawa Barat,32.02,Sukabumi,1020,Tanah Longsor,Longsor,True,0.25,0,0,0,8,0,0,0,3,0,0,0,0,0,0
bf5ce2ed-7ae0-4c1d-9742-5a1287ca083c,2021-11-29 00:01:00.000,48,11,2021,32,Jawa Barat,32.02,Sukabumi,1020,Tanah Longsor,Longsor,True,0.25,0,0,0,0,0,1,0,0,0,0,0,0,0,0
76ae4408-ece3-4774-b428-ac945240501c,2021-11-29 00:01:00.000,48,11,2021,32,Jawa Barat,32.02,Sukabumi,1020,Tanah Longsor,Longsor,True,0.25,0,0,0,0,0,6,0,0,0,0,0,0,0,0
539a0c2e-9a51-487c-b113-0eefaa4aaf38,2021-11-29 00:01:00.000,48,11,2021,32,Jawa Barat,32.02,Sukabumi,1020,Tanah Longsor,Longsor,True,0.25,0,0,0,0,0,0,0,1,0,0,0,0,0,0
30048de7-067d-46e3-8a6b-ee3734e95071,2021-11-28 17:30:00.000,47,11,2021,32,Jawa Barat,32.02,Sukabumi,1020,Tanah Longsor,Longsor,True,0.1,0,0,0,9,0,0,0,2,0,0,0,0,0,0
49747db1-a0b1-4e09-8b4f-3945d3c5007d,2021-11-28 13:00:00.000,47,11,2021,32,Jawa Barat,32.02,Sukabumi,1020,Tanah Longsor,Longsor,True,0.1,0,0,0,5,0,0,0,1,0,0,0,0,0,0
85f1a61d-1348-47c2-b0d3-8d66728876d8,2021-11-28 11:00:00.000,47,11,2021,32,Jawa Barat,32.01,Bogor,1020,Tanah Longsor,Longsor,True,1.0,0,0,0,5,0,1,0,0,0,0,0,0,0,0
54535513-2189-40bf-85af-d6ca48824679,2021-11-28 09:45:00.000,47,11,2021,32,Jawa Barat,32.02,Sukabumi,1020,Tanah Longsor,Longsor,True,0.1,0,0,0,10,0,2,0,0,0,0,0,0,0,0
090afff5-369f-4921-8408-5e7e473bacf1,2021-11-28 01:00:00.000,47,11,2021,32,Jawa Barat,32.02,Sukabumi,1020,Tanah Longsor,Longsor,True,0.1,0,0,0,5,0,0,1,0,0,0,0,0,0,0
96a30a5b-be79-4365-9ecd-50c193a06777,2021-11-28 01:00:00.000,47,11,2021,32,Jawa Barat,32.02,Sukabumi,1020,Tanah Longsor,Longsor,True,0.1,0,0,0,8,0,1,0,2,0,0,0,0,0,0
c4e58f56-a3c8-453e-b81c-90d0c6935ec6,2021-11-28 00:01:00.000,47,11,2021,32,Jawa Barat,32.02,Sukabumi,1020,Tanah Longsor,Longsor,True,0.1,0,0,0,9,0,0,0,0,0,0,0,0,0,0
42cff72c-67f6-42c5-9e4c-9fba1c0732e8,2021-11-28 00:01:00.000,47,11,2021,32,Jawa Barat,32.02,Sukabumi,1020,Tanah Longsor,Longsor,True,0.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
fd5315ca-4309-42b9-b860-5e43d5702f48,2021-11-28 00:01:00.000,47,11,2021,32,Jawa Barat,32.02,Sukabumi,1020,Tanah Longsor,Longsor,True,0.1,0,0,0,4,0,1,0,0,0,0,0,0,0,0
9eef7793-34c9-4945-a86d-a3563d26467f,2021-11-28 00:01:00.000,47,11,2021,32,Jawa Barat,32.02,Sukabumi,1020,Tanah Longsor,Longsor,True,0.1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
372770d0-68f8-484a-a5bc-1c629f8e65d4,2021-11-28 00:01:00.000,47,11,2021,32,Jawa Barat,32.02,Sukabumi,1020,Tanah Longsor,Longsor,True,0.1,0,0,0,4,0,0,0,0,0,0,0,0,0,0
bc4ee26d-a082-4226-9214-87d0bca69ecf,2021-11-28 00:01:00.000,47,11,2021,32,Jawa Barat,32.11,Sumedang,1010,Banjir,Banjir,True,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3bed285d-5f32-4298-b845-68039481f7bf,2021-11-28 00:01:00.000,47,11,2021,32,Jawa Barat,32.17,Bandung Barat,1020,Tanah Longsor,Longsor,True,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2292f3db-21a0-4c8b-955f-e916c4bdfc2d,2021-11-27 23:00:00.000,47,11,2021,32,Jawa Barat,32.02,Sukabumi,1020,Tanah Longsor,Longsor,True,0.14285714285714285,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328bab2e-a9aa-440f-8561-9c9075056446,2021-11-27 22:30:00.000,47,11,2021,32,Jawa Barat,32.02,Sukabumi,1010,Banjir,Banjir,True,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8b3af6ea-5313-4180-a48d-2afb2340028d,2021-11-27 21:40:00.000,47,11,2021,32,Jawa Barat,32.04,Bandung,1010,Banjir,Banjir,True,0.5,0,0,0,42,0,0,0,0,7,0,0,0,0,0
044b2479-d2c5-4706-8f45-f6ce60c47556,2021-11-27 21:15:00.000,47,11,2021,32,Jawa Barat,32.04,Bandung,1020,Tanah Longsor,Longsor,True,1.0,1,0,3,0,0,1,0,0,0,0,0,0,0,0
8efd527d-6dbc-4087-a4dc-f9868959aa3a,2021-11-27 20:30:00.000,47,11,2021,32,Jawa Barat,32.02,Sukabumi,1020,Tanah Longsor,Longsor,True,0.14285714285714285,0,0,0,5,0,0,0,1,0,0,0,0,0,0
85b49118-982d-43bc-bd34-497fcb27aa36,2021-11-27 20:00:00.000,47,11,2021,32,Jawa Barat,32.02,Sukabumi,1020,Tanah Longsor,Longsor,True,0.14285714285714285,0,0,0,10,0,0,2,0,0,0,0,0,0,0
6dd0c40e-df2f-45d5-8bbc-98aba4530bfb,2021-11-27 19:00:00.000,47,11,2021,32,Jawa Barat,32.02,Sukabumi,1020,Tanah Longsor,Longsor,True,0.14285714285714285,0,0,0,5,0,0,1,0,0,0,0,0,0,0
7451add2-34f0-463e-9347-d74883b1e9ab,2021-11-27 19:00:00.000,47,11,2021,32,Jawa Barat,32.02,Sukabumi,1020,Tanah Longsor,Longsor,True,0.14285714285714285,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7e2cff89-ac1b-45da-9492-33d13e96b2f4,2021-11-27 16:30:00.000,47,11,2021,32,Jawa Barat,32.01,Bogor,1020,Tanah Longsor,Longsor,True,1.0,0,0,0,3,0,0,1,0,0,0,0,0,0,0
b5b9e385-5314-407c-88d0-4d5c2e026ab7,2021-11-27 15:30:00.000,47,11,2021,32,Jawa Barat,32.04,Bandung,1010,Banjir,Banjir,True,0.5,0,0,0,50000,0,0,0,0,10000,0,0,0,0,0
61c47242-ab30-4553-a705-31bca6f07c2c,2021-11-27 15:00:00.000,47,11,2021,32,Jawa Barat,32.11,Sumedang,1010,Banjir,Banjir,True,1.0,0,0,0,1108,0,0,0,0,380,0,0,0,0,0
19683aa7-97f2-440b-b521-e7f630aae720,2021-11-27 14:00:00.000,47,11,2021,32,Jawa Barat,32.05,Garut,1012,Banjir Bandang,Banjir,True,1.0,0,0,0,317,285,3,1,62,246,2,3,0,0,5
c71cda92-d1dd-4301-95c7-0c031275ec18,2021-11-27 06:57:00.000,47,11,2021,32,Jawa Barat,32.02,Sukabumi,1010,Banjir,Banjir,True,0.3333333333333333,0,0,0,200,0,0,0,0,40,1,1,0,0,1
fb1d16ed-2171-48c2-8faa-cf675007ab80,2021-11-27 01:00:00.000,47,11,2021,32,Jawa Barat,32.15,Karawang,1010,Banjir,Banjir,True,0.5,0,0,0,36,0,0,0,0,11,0,0,0,0,0
5dccec47-8f1b-4de0-9cdd-22f0aab7a5b6,2021-11-27 00:01:00.000,47,11,2021,32,Jawa Barat,32.02,Sukabumi,1020,Tanah Longsor,Longsor,True,0.14285714285714285,0,0,0,4,0,1,0,0,0,0,0,0,0,0
f02acc35-13e4-4fdd-ab23-ea7da54d111c,2021-11-27 00:01:00.000,47,11,2021,32,Jawa Barat,32.02,Sukabumi,1010,Banjir,Banjir,True,0.3333333333333333,0,0,0,0,0,0,0,0,30,0,0,0,0,0
e2b9023d-c92a-492d-be3b-5820c2a92bb7,2021-11-27 00:01:00.000,47,11,2021,32,Jawa Barat,32.02,Sukabumi,1020,Tanah Longsor,Longsor,True,0.14285714285714285,0,0,0,3,0,0,0,1,0,0,0,0,0,0
02c666c1-4f66-4bc8-915c-e2e073f09c5a,2021-11-27 00:01:00.000,47,11,2021,32,Jawa Barat,32.12,Indramayu,1010,Banjir,Banjir,True,1.0,0,0,0,35,6,0,0,0,10,0,0,0,0,0
8735af13-9fdc-44b2-bcb9-f3998e81603e,2021-11-27 00:01:00.000,47,11,2021,32,Jawa Barat,32.15,Karawang,1010,Banjir,Banjir,True,0.5,0,0,0,40,40,0,0,0,10,0,0,0,0,0
543565fa-8907-4ac2-a2b1-30667d8d574b,2021-11-27 00:01:00.000,47,11,2021,32,Jawa Barat,32.17,Bandung Barat,1020,Tanah Longsor,Longsor,True,1.0,0,0,0,7,0,1,0,0,0,0,0,0,0,0
b3ee5754-8b8f-4fdb-a137-59a176a39ab9,2021-11-26 18:10:00.000,47,11,2021,32,Jawa Barat,32.02,Sukabumi,1020,Tanah Longsor,Longsor,True,1.0,0,0,0,14,0,0,3,0,0,0,0,0,0,0
a2bcac88-78cc-402e-8f00-7bed2f35cc5b,2021-11-26 15:00:00.000,47,11,2021,32,Jawa Barat,32.17,Bandung Barat,1010,Banjir,Banjir,True,0.5,0,0,0,140,0,0,0,0,28,0,0,0,0,0
b537e0aa-c11e-4bc0-9f2b-6dc4793b9cd9,2021-11-26 14:00:00.000,47,11,2021,32,Jawa Barat,32.11,Sumedang,1020,Tanah Longsor,Longsor,True,1.0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
842eedc4-2108-42fc-8211-6225997aec36,2021-11-26 00:01:00.000,47,11,2021,32,Jawa Barat,32.04,Bandung,1020,Tanah Longsor,Longsor,True,1.0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
b5aa6b9b-0c62-48bd-a551-f32ac91e820d,2021-11-26 00:01:00.000,47,11,2021,32,Jawa Barat,32.14,Purwakarta,1020,Tanah Longsor,Longsor,True,0.5,0,0,0,0,0,2,0,0,0,0,0,0,0,0
f1a89ef3-0264-4a79-b367-7268b73dcd7d,2021-11-26 00:01:00.000,47,11,2021,32,Jawa Barat,32.14,Purwakarta,1020,Tanah Longsor,Longsor,True,0.5,0,0,0,4,0,1,0,0,0,0,0,0,0,0
410b9c0e-77d8-4491-b775-d547088abf5f,2021-11-26 00:01:00.000,47,11,2021,32,Jawa Barat,32.17,Bandung Barat,1010,Banjir,Banjir,True,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0
d1bb7cdd-a262-4660-800b-1289f642191e,2021-11-25 19:00:00.000,47,11,2021,32,Jawa Barat,32.04,Bandung,1010,Banjir,Banjir,True,1.0,0,0,0,18741,47,2,1,0,2851,0,0,0,0,0
e9b8498f-a1a6-4607-a407-f7e9f7211512,2021-11-25 18:30:00.000,47,11,2021,32,Jawa Barat,32.15,Karawang,1010,Banjir,Banjir,True,1.0,0,0,0,810,40,0,0,0,140,0,0,0,0,0
3ac52aae-d2b1-45ce-8fc8-77f2e30187e1,2021-11-23 19:00:00.000,47,11,2021,32,Jawa Barat,32.02,Sukabumi,1020,Tanah Longsor,Longsor,True,0.3333333333333333,0,0,0,11,0,0,0,1,0,0,0,0,0,0
5d88655e-9d8f-4e36-a798-b83ecfc70249,2021-11-23 16:30:00.000,47,11,2021,32,Jawa Barat,32.08,Kuningan,1020,Tanah Longsor,Longsor,True,1.0,0,0,0,9,0,1,0,0,0,0,0,0,0,0
18ed2917-c2e3-4aba-b484-2f71fc4c2663,2021-11-23 16:00:00.000,47,11,2021,32,Jawa Barat,32.02,Sukabumi,1020,Tanah Longsor,Longsor,True,0.3333333333333333,0,0,1,3,0,1,1,0,0,0,0,0,0,0
b12b2a08-4854-410b-b1da-24872f535b67,2021-11-23 09:15:00.000,47,11,2021,32,Jawa Barat,32.02,Sukabumi,1010,Banjir,Banjir,True,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d47f5a6f-f2cf-4423-b9e0-79b72570656b,2021-11-23 00:01:00.000,47,11,2021,32,Jawa Barat,32.02,Sukabumi,1020,Tanah Longsor,Longsor,True,0.3333333333333333,0,0,0,9,0,0,0,0,0,0,0,0,0,0
0bacbe8a-b31e-4821-a731-2ae4d1cdd05f,2021-11-22 16:00:00.000,47,11,2021,32,Jawa Barat,32.08,Kuningan,1020,Tanah Longsor,Longsor,True,0.3333333333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0
234e5cc3-03ab-445d-aff4-f73675f6b8fc,2021-11-22 00:01:00.000,47,11,2021,32,Jawa Barat,32.04,Bandung,1010,Banjir,Banjir,True,1.0,0,0,0,4,0,0,0,0,3,0,0,0,0,0
